Best_dup0,EW_dup0,mayMV_dup0
1.0,1.0,1.0
1.117083,1.05642656,1.0637054646684185
0.8766241817520001,0.7596867345333504,0.7997752543044357
1.1279987957419313,0.9036475226647672,0.926614514306248
1.1053553479162077,0.8426424591391732,0.8806693200153034
1.5434231472702717,1.0880362905042078,1.1227837926410986
1.9751355792163867,1.225920387748354,1.2172759814819984
1.9826450446885675,1.1524837355033557,1.1965847982203128
2.015779008675403,1.1292884790478197,1.1920082344016616
2.4651606546374274,1.2827664173405369,1.2943424029715602
2.476813469051898,1.2344474797960936,1.2839015803274327
2.7939694337639938,1.289929721775529,1.3299156295111785
2.785640610881943,1.187019283363844,1.2300613582482949
3.018369741358686,1.238666777267633,1.2790028804911446
2.7754241792464667,1.001394755494869,1.106240385908642
2.899943585048359,1.0046794104044725,1.0914648743611082
3.23549315733072,1.0906226610215257,1.1912345039480612
3.125120779254697,0.9925927411341089,1.1211938318326027
3.9667720572820135,1.1385251949729025,1.272855499781323
3.770210568299575,1.0060752762848,1.1575668207254202
8.047405121928962,1.4144765642925035,1.454212528339291
8.36199428295541,1.3814739405153682,1.4880812300207988
8.207188682795056,1.2565205619980326,1.4056826453779288
9.332673295621474,1.2915989470489766,1.4720480502477438
9.241801055742007,1.2464250672201072,1.4426055721111881
10.374633303751695,1.2859494553866702,1.4844829366166798
11.342545092458513,1.3180059120384182,1.5543495624203936
13.668526786933704,1.3517783900880176,1.564076145015943
11.031362234243076,0.9762418088181062,1.1600181269407144
13.055473796517635,1.0423333011757472,1.2489834449789472
14.017492494161631,1.0814240937430695,1.3068499275044312
14.760335491397234,1.105035172037472,1.3220909926139812
15.891641405135376,1.146218639461323,1.376780399004061
17.726315513716848,1.216238339372535,1.4286055318649495
19.207012374893132,1.2166669904128633,1.410998373946181
19.66442737460121,1.2042150364328226,1.4196888181288767
19.93693700915843,1.1649563738614748,1.3415623175002418
20.13241867653323,1.1408547312374195,1.3031402904248794
21.178700475152663,1.156131049893824,1.314920220221796
21.07367529949638,1.0881044838990395,1.2230672672839393
21.9139459547132,1.1028408570212016,1.2542008519765868
24.982490064913822,1.1692327588865636,1.3187363899460862
31.932343993582133,1.3220991384002898,1.4405761664621917
32.73394162485303,1.3095411004082462,1.4415286622300831
32.99535488266911,1.2784925094972948,1.4352676924103616
32.89198043582171,1.2079560833000142,1.3590021111435822
33.12554638889648,1.1708381054088581,1.340507890200768
32.003551007158165,1.0709194839961296,1.2636469760486897
43.07063497384152,1.1726657450258688,1.295371436233359
43.34322902259097,1.1480322593195575,1.2802064108730196
43.98657257097328,1.0883998819098506,1.2386848798235706
43.9142586456666,1.0382326579769374,1.1652930205926963
47.53397924305296,1.0570954350242878,1.1949202476185048
50.246981108350205,1.0797073829205357,1.234901634898364
54.94220976405777,1.131575273135474,1.284345187578724
58.16242762053896,1.160205711751184,1.3204396045656142
63.43781796814946,1.2064426938581767,1.3526218406773247
75.85075924779522,1.324698061937032,1.4400344931363545
82.40161007023106,1.304430128601473,1.419838138404519
88.08690915702664,1.3496462162756477,1.4563297942783333
116.80746971385688,1.5457247620667252,1.637682142021822
148.1992435845165,1.7222525891358125,1.82045861579519
179.15776917083483,1.9155635931684942,2.037891209125202
205.34723102599662,1.9775338377260008,2.1048174072804935
238.8284810030923,2.145417284791931,2.3198614803383326
246.74062975024373,2.1635863946933767,2.36672913509628
242.36221727532566,2.0237461901802343,2.2454808886460973
248.39703648548127,2.0273335636267955,2.2288026025392726
269.43477509358263,2.0993810249043072,2.295952037841414
280.49210882864816,2.0921832550728023,2.3198367416622716
268.51172987635897,1.9126033833681948,2.1301291691203645
310.8093086368623,2.088078929477941,2.341116090622821
339.17842828269187,2.1783839164505316,2.4546649657921313
359.60918008872807,2.215607182325915,2.46247985546913
410.5086230476667,2.3156088783730575,2.542240166309957
415.9963023205679,2.255340618719997,2.4904182247974633
465.18786506997503,2.400978066396719,2.636415713296837
584.264794019127,2.6325623889694385,2.9413266317634874
589.640030124103,2.598133106231523,2.933027948545981
631.9313716447241,2.6669346847189366,3.0421060902782733
650.591673118021,2.675566485519498,3.0637019306663955
659.245843553837,2.678145624588879,3.0542762939843806
691.6477767645081,2.7416044994151623,3.16153601389223
797.1295959033098,2.9270912610768542,3.3717691534412424
970.0875871040264,3.0584314851324788,3.5498454413442055
1109.2815746272347,3.307705640222198,3.8420728746178376
1092.413839003453,3.1271164230816937,3.554162730550991
1261.1983316125204,3.3991825566305893,3.8579835674111553
1376.7934646964661,3.4907984126353147,3.9915340958748917
1628.122981296412,3.6228681627234676,4.183647865210119
1628.8816866056964,3.4966272927871973,4.022500775372717
1818.29130688758,3.707091667246618,4.293796926881954
2088.3512049517512,3.9482135133960066,4.619544727702293
2423.101372998287,4.207509119388938,4.9287544681164706
2839.4604588192096,4.596616196742731,5.401364815638336
3008.6156367324465,4.70725913883875,5.648184089711618
4083.6060381994967,5.162854603817838,6.022610286188632
3905.4954772373876,4.824402844207823,5.535821294407058
4263.387271780468,5.104816242148445,5.994838559233655
4916.683156984476,5.3924019867367186,6.399416819188831
5473.468024414025,5.703334787566501,6.737621031217489
5420.638111042381,5.419259666466516,6.362057644024415
5354.7231516121055,5.199627477163188,6.099097266898293
5085.551928226869,4.807472404775936,5.613216417375955
4760.229171378196,4.181591033778289,4.918834007506059
4899.50871670355,4.121981115482648,4.887145053207185
5009.198917853109,4.11771898700924,4.861307170132978
5432.601456384643,4.319726209782699,5.189837105826309
5780.592175274817,4.431181711978931,5.290278473410447
5859.919241696113,4.399126720721744,5.228509341373453
5897.985277090172,4.283553919305356,5.155554339812379
5756.634161939428,3.964156032919212,4.859142215347723
5863.995389059599,3.8247198572198635,4.736799545963051
6321.299069475412,4.030208898111979,5.023501078678678
6964.301610822451,4.281186610658072,5.3858842552271025
6987.513628091322,4.205274493399991,5.314980413943029
7214.656733599687,4.228384831694941,5.389257956139312
7784.996992360943,4.369793183402775,5.616077261821285
7678.295823583644,4.243470852473513,5.40408278455574
8253.968374661004,4.339807146199372,5.581426560678206
8453.433774403062,4.243905914290372,5.54807164545185
8217.59142553099,3.9931810455611942,5.2022187580342525
9402.518803544006,4.37374206065562,5.821013518464526
10135.238288866583,4.5394029646431076,6.132862146796818
11501.772467354465,4.929793072211363,6.616965794277342
11963.879179775364,4.8817973956272045,6.79872314292118
11648.164372100271,4.631121395343455,6.536483836740894
11834.535002053875,4.615074189218879,6.527181982251231
11728.107028780405,4.433059355255438,6.164959422189068
12712.29458631457,4.662734741872229,6.603300454762628
11835.934422123217,4.163099214097521,5.764035507271772
12614.727071164501,4.227936153877719,5.809533312500984
13295.733112101316,4.289752808383565,5.959352823190733
13147.977630026533,4.12154971327561,5.6135974775902415
14202.866171238822,4.35470363734976,6.038430310075152
14150.826869587403,4.232535910566822,5.83052206958677
13963.97935160137,4.048459876390416,5.441923940510296
14160.25704536748,4.009220260007699,5.347312684932186
15963.28257495412,4.26596591439428,5.613566569914403
16716.941071882855,4.375313541652946,5.686077008375285
18425.261996959634,4.564671861359435,5.971623001977171
20098.939095715457,4.739400561911045,6.157023221344813
20821.47585726733,4.7683351710695785,6.188758184091619
23448.563109130464,5.093729414877876,6.718768684284136
26766.206509188898,5.319844138587836,7.134017430839725
28323.036144589365,5.421837679969201,7.16845434119953
29444.968252348837,5.428564879289,7.122236347396273
32543.933381035542,5.718165352758167,7.649458224374581
34337.65735719808,5.881821761146861,7.876222937263109
33125.09166294334,5.424863028523361,7.10665186115997
38797.53173458075,5.730649971758996,8.10969867707508
41393.55217800502,5.9848650428962085,8.432887930919884
45145.546534523746,6.30262546748374,8.884800642369724
47231.81253097716,6.2772568957670805,8.930688979470462
51161.73549261711,6.472579268064941,9.586919622279014
59052.40995764345,7.027494459872977,10.967456799621718
65708.20708396945,7.56218165695219,12.112008871852877
67508.54624986312,7.63670151241066,12.175319796809449
68403.77708168255,7.370918334993626,11.474702575528045
74459.35825539267,7.710632462420879,12.056914600309408
73470.4635184028,7.496700039475116,11.53963639320948
74970.14261974045,7.130974427653327,10.70613135111587
83139.56409087096,7.587709061159867,11.461990011789748
93577.65322291572,7.981283833670592,11.91657170164541
97777.32472190695,8.157931034750398,12.426186461759118
98256.33583571957,7.955054058385121,11.975533756397866
100826.42681217448,8.00775597331976,12.075789296792918
105855.3465022853,8.124517703787212,12.157264701676668
110940.8490589481,8.275837495981666,12.292214473515129
110129.87145232718,8.078388592600536,12.059482825871939
118233.66791327523,8.357163119458239,12.649611913012867
114943.10670158087,7.96104629048386,12.150546256179029
119697.49842407835,8.140984087834338,12.527273063430622
128119.05532070123,8.417228844493186,13.036694119502359
131149.71157431242,8.517391510918578,12.993583396531438
133622.67053575764,8.500723997818692,13.003886969922583
133903.94625723542,8.367288133224932,12.779413835968677
135659.025280829,8.283468657004589,12.464379448785635
147069.71287427537,8.74710997065821,13.193259083358647
154121.558536884,8.9502154149861,13.526164662013864
163004.66280627437,9.155169977860034,14.100172240488364
177433.67255322298,9.282407065385136,14.295572077463612
177557.34382299255,9.102518843309646,14.007445544763305
177616.47041848558,8.904016937986809,13.758266363679573
186302.98152077207,8.988919944936612,13.84702225446993
185883.24090340576,8.702613496213639,13.308328714237419
192185.05453651305,8.832650731910382,13.474723739553573
188181.26329535389,8.338354045284891,12.498121030102972
192818.99052926787,8.251961359624179,12.199862327933369
204297.69785446572,8.552282581189433,12.663221793799094
214401.44479955616,8.750273738496125,12.922317040513766
215944.7063992234,8.618772524688307,12.355459840779822
239863.38991412055,9.208793696176212,13.523491386134195
246729.71931380217,9.343698471955967,13.499065689407994
259198.9458684831,9.622523778057605,13.787354726680746
274032.12394369877,9.784881927458114,13.860203265933372
294432.17137856345,10.199526475411355,14.823001389874156
303760.07700000773,10.301681668740603,14.87781172352845
349225.6702850609,10.99251202937908,16.01648739074234
355363.3114403208,10.859561113987588,15.783426966072575
388730.1495680098,11.37508837110303,16.5278707996194
395924.37844606495,11.29204385594449,16.81279049173585
457359.1724007839,12.37573588461843,19.03184219168768
528586.00311462,13.504054001543688,21.559498419926662
560001.9836237343,13.687970574450153,21.617810647295034
612964.1712249491,14.288988556658987,22.438872359378927
646611.0005118289,14.281329087233075,22.732765335969795
682433.8965511848,14.610239521175322,23.20118252952984
699468.129042999,14.696849021056847,23.263679654836483
780952.6687358632,15.324456207164527,25.656295455312147
853991.2670793849,15.499158072817444,25.533975956447545
879477.7824541021,15.594573369778999,26.295890259903896
896377.82752174,15.487748047064272,26.33314854643859
908815.9662564317,15.167161574648791,25.334079520196262
1013574.2738708443,16.04753340138465,27.32234369646557
1069907.718438312,16.345728025147846,27.218962710649166
1105851.2682392471,16.000365022166587,26.790315551586307
1185237.013232338,16.550796139352546,27.822223821732656
1304252.5879160631,17.393617627411558,29.438471591735162
1332098.380668071,17.48903205626849,29.79335059868946
1314228.280891409,16.727272080851552,27.855448437921314
1385128.2681889387,17.06967599489217,28.790385926687954
1491844.0904832871,17.709557379894132,30.20312719883468
1510359.367490275,17.33074498886213,29.286314646371295
1490312.3676055768,16.725656585401797,27.661524921562737
1518644.6960261262,16.814676550985677,27.888206735855633
1609169.5877115475,16.893921431222225,29.55056585125985
1706756.0681887264,17.341765773226783,29.981037557419715
1763695.1573795704,17.271499712996192,28.677706922464296
1819214.517238722,16.864625322217304,27.513472216449404
1882223.012043285,17.198478119680928,27.938791704340286
1988960.1146102354,17.653095810905327,29.016971215099428
2124835.9248398333,18.068392657219032,29.530209240503986
2166261.7260305104,17.96110181888476,29.718515152075636
2407215.017816884,18.114810054474482,29.80530542431521
2352467.7266666745,17.249318485914593,28.976473293189866
2302113.1549773742,16.331436021105535,27.815826308279398
2248066.4444379704,15.302598666766983,26.88495039496929
2342017.637283922,15.552138143225953,27.36073102956305
2327131.7731813453,14.806963664948539,26.944835569436776
2860880.3895464456,16.331925745459028,28.371081005543253
2886874.3487658645,16.152850752599278,28.20103343755133
3123892.5065482394,16.7245007868478,29.273431816024754
3320222.9027997833,17.302807264855737,30.212349255453656
3590143.7439057943,17.97821127264273,30.786997260675914
3768932.9023523033,18.490831201944104,31.70112506368466
4150612.737373521,19.497211701674615,32.9054901151749
4343670.187626976,20.048084361316796,33.64012182887868
4848091.919175721,21.164284713910966,35.240294245661296
5358227.543279067,21.980700383035636,36.21151053895133
6022229.816897295,23.059850781392907,38.28086246367684
6586368.217224967,23.96811096890769,40.635706182561066
7570602.15176598,24.964287019139576,41.79681037092453
8027980.080764922,25.63756385433096,42.71400044722214
8321731.899900191,25.888360758979566,44.25592627220593
8853374.064057216,26.7131245824523,45.654623071077026
9270155.501496775,27.022585445490172,46.66679065254416
9669142.994281195,27.257005293326383,47.307282774979775
10151671.906267803,28.050903732301926,49.259655027524374
10741839.352538683,27.793784660547047,48.67022186649833
10569733.602432309,26.52022341858839,46.73864747023803
11406190.610527994,27.095001524784138,47.534199037954515
12102002.456342032,27.403854195764968,48.41844242672999
12861076.356411174,28.149358510694068,49.10026934001568
12765634.308770247,26.8059472653863,47.67064646866113
13408205.277336504,27.02021256306799,49.39518232105449
13393308.761273384,26.20909712537126,48.58736359656765
13642410.910924308,25.670787431149375,47.8571732762903
14671648.959688082,26.14465579148743,49.279233485166145
15527842.3780286,26.759433777203245,49.63831609370282
15687266.73572382,26.24033822513279,49.8314030831854
19293235.99119771,27.388545101758158,52.07226241505937
18609560.880613625,25.672156470695764,50.00871349260803
19022544.255676202,25.08981851529083,50.167023667056306
20670733.58016501,26.13521691510538,51.6714435550911
22520578.198987555,27.152573095281603,56.295541637839925
25448771.338154513,29.46071667095127,60.74739566647546
27807490.70963136,31.145866129243682,61.26895787141965
31251865.546379846,32.783706383020025,63.84177562479166
32806114.575597957,33.08822636352237,65.28043618382885
35233537.41139018,34.24326884589115,65.95452584001139
34958116.84944534,32.78562192362056,63.12001762503779
36743777.45811501,33.19668411702428,65.13404788630542
38586147.20364235,33.80869552967101,67.23131315175424
38679139.81840313,32.73358577356658,65.0727138857293
41264066.73246701,33.48731979433617,68.32740091880108
44711844.56423155,35.12901287587604,71.95765608695122
46553614.86552137,35.07401067783603,72.2205850407865
49482768.31285998,34.82167000653413,71.61047219573263
51099172.422567874,35.33547767614854,73.42187898501129
51956054.44492192,35.14043149305263,72.92170679768233
49868148.440998286,32.79211171698722,68.08092151701956
47348560.24101684,29.707313170498296,63.860616095509435
46812479.841968045,27.460368454949432,59.7364009327872
51483148.205720566,29.188182527038016,62.57886652560031
56406945.016967475,30.071018803496518,63.40789483407265
54108305.600581035,28.203625375569914,60.720189201335536
55246798.45872287,27.57578447108435,60.780152172735434
64579308.641564175,31.282319564945183,67.73618073537803
66235186.694442526,31.03523428692229,69.07917115988096
74855828.71309762,33.38922577235106,71.85243624487418
76939814.98447026,32.86468904888161,70.65803932421089
80905677.74784479,33.61250664396304,73.53781545018418
87736463.21441758,35.019582641090494,77.8650197392827
94694666.6390266,36.12058571227663,79.29060575260809
98267780.49531698,35.661246003067326,78.47230252186112
99501729.01499668,35.35491019410162,79.30507057225208
107693606.86307235,37.12858967193368,84.01130546583087
108450369.83849914,36.48906159598332,82.68776259326437
114239667.4812179,37.15423967412853,84.37092859535791
118282380.83404325,36.773766884339175,83.80407666561864
125556510.69057524,37.10728582762135,84.35196740285407
131777208.01273979,37.98724206657183,87.43609437184547
141600408.20684147,39.04517308271871,92.76959652264723
151438238.16742,40.256835388277025,98.47748387312132
155431058.75494218,40.04826955495061,97.83177657220338
162083818.93177122,40.68785163325864,101.48929237858827
167121059.85653278,41.333339986709305,103.73229579453404
175162591.01470944,42.36930228680019,106.23826289603745
177389082.7090974,41.98388060730181,104.32648478553013
189661569.00724357,43.51542570217259,109.2851132526958
196629545.39100072,44.27267765900774,110.7656018987035
199797837.25588593,44.163929795420366,108.77098968051976
202658542.6897157,43.86283248797553,107.68217042370915
220499790.15394753,46.36485266972804,114.20721239283586
231058422.6054693,47.527149051582064,118.56543928091698
238347622.66340402,47.76220502318946,119.34850374196182
254552639.1806662,49.55098557327694,125.48536581857854
257780112.0928379,49.12554873930248,122.77634973540728
248545397.35722408,45.24822441404335,112.59918585216145
262930210.77467078,46.699706006441914,117.42967510843329
284354290.2090125,48.742681781082204,122.24370592906054
301974019.4475237,50.45528320136233,125.81787225840597
329932586.0120922,53.00665348879429,132.58660951623293
356630071.0070187,54.66882552756521,137.9537035626424
382915133.76052,56.50419139245986,148.1213904259357
419599935.2353128,59.03614646892364,157.60811606721973
446839943.4308541,60.17824558983629,163.17128495974043
448762248.8674936,58.89582791927829,160.63074244412678
495944662.95117307,61.31144736888684,174.75859394963982
476767970.66884005,56.21809942949025,158.71978342811053
493105855.48771983,56.28502820122305,159.11420324770555
497610377.4776001,55.46452081991352,156.4301176085912
469223695.8840129,50.36653044888282,139.36080698748466
473949247.72526073,49.75443607764364,136.4544514255596
517562531.4501869,50.314352599487016,136.16795374296763
565879064.0111877,51.97574057261849,139.8288176647159
592760017.1889112,52.918570111457676,140.8026007912692
714952752.6522678,60.36129393781242,169.6228236069931
767150738.1706573,61.61285156528836,172.42029050018158
830956966.5165253,65.035637701837,183.21911204519841
888181648.9726523,67.5869961745821,189.34195299797517
894530371.3995088,66.37509644965552,186.0158716841191
1035519986.8268996,70.54546234461438,204.9481234392238
1157998184.3088248,75.59213516436792,229.18866921329706
1201967375.3670309,75.69000278992252,233.98025492937265
1343374029.2094605,79.04539208280168,245.38251017179462
1367578942.4677567,76.67274029951884,238.84648760541
1420383900.594322,77.01509021877543,236.1733797865153
1606861841.7516487,81.953331690243,260.0635826825961
1702796314.2897475,81.29764930845552,275.5899333873417
1670449995.5034995,77.38174966324945,260.10977712898585
1722051866.314598,77.14045789144951,259.8995977820583
2093439904.1152024,87.05708591791408,300.8943042754917
2354640494.39156,92.5757146867697,336.29049790439075
2452949089.672902,93.56490841636935,336.7895788881493
2509092188.4373355,91.23002981020588,339.715528371264
2686851333.6193666,94.01008980701467,355.91448578623846
2914629155.4269485,99.65095090287981,378.1972250869775
3024029760.7758994,100.83062683174417,384.44465342775726
3328978969.912063,108.04359815407895,411.2116255112714
3464511690.7140927,106.1006933459134,413.39263342244783
3520661031.6854963,105.27640130333674,407.96439645399
3411337465.3295984,97.53965541577873,372.1618943975907
3595843063.4794154,100.2080516705744,380.9393422039932
3763999068.499967,101.56130128355451,381.029281941489
3819943386.655082,101.70934516120951,382.8235463243266
3759156627.54324,91.93150505901521,335.7895375130346
3606211580.9950156,84.43002662756686,309.2423543435515
3963991044.3686934,88.71053441595467,317.66802398986636
4028925181.6664968,86.77036051142882,306.61512167419096
4597753012.365263,93.23193406822085,326.2127647167389
4533269526.36684,88.79140892687238,302.2045685287891
4577559569.639444,84.97533885732597,276.42607982494786
4582443825.70025,80.09746888977689,276.7208654818629
4999134607.658825,84.24657544844494,288.29835524848806
5141694929.265431,83.46654651595685,286.6952499385987
4782239036.760485,72.48067298620289,253.6187219030852
4779996166.652244,66.2991471936669,229.3556988599752
4681590385.569374,61.98107312907982,215.52136981628058
5208376980.5247965,66.54332885434955,232.2851015498466
5712167660.720018,70.69025587388953,243.56648479706075
6977601299.102306,77.20799643182036,268.3532763297952
6981194763.771344,73.51288348899058,255.9395647407299
7567873428.134396,75.85975877025389,265.59608040319875
8444180195.998362,82.18071855075898,291.91589888453274
9821687755.55177,89.92427893692279,334.32387944120285
10607579923.0,92.40360281331964,346.8037352978977
11717970781.759716,97.2342635766179,364.3564932089581
12792848523.599752,100.91170620816156,371.5322816997962
12516970745.188324,96.49632661242819,348.8941355666622
12979272542.69111,95.85586119343618,341.11293266598454
12553993698.557295,90.77187719863095,320.9028047422986
14259755038.35507,95.51536497065034,339.0852036766329
14559209894.160524,94.7926460512926,330.89513160100853
14259828861.106901,90.0278671555835,306.88708895027435
14416701238.407938,88.1294279141856,296.4069934844854
16505061329.699997,98.02732856747859,334.1101889435216
18951623075.662758,104.22331055549806,383.6336918081665
20255722162.745266,107.26158681548772,397.17114095296216
20854764889.986294,107.74516066302319,395.3877294202307
21598174694.019634,108.26225123807716,399.75845239469135
22399121404.372658,107.41862847152956,390.79620212273477
22572804191.742165,103.9821819411163,382.80311858659695
22940582890.438217,101.27987635968145,371.3151842487181
25004203024.347588,104.10837618350904,384.4515367888093
25494635462.46714,101.43322400643777,370.7018592367988
26098730849.7503,101.05516615124994,368.56505678926413
29701582347.365784,107.28196316812443,394.47959603356213
30803659560.364788,105.93458753630333,386.6157477720231
30992917244.703667,100.8550876246901,378.1654534231048
30350589034.807182,94.03129290905613,361.39812510238033
30920421343.935688,92.16935671065362,357.3925070611874
30706421107.814312,86.56375653293387,342.60880522111563
30763197280.44266,81.09458568162762,332.35798199998567
30982200481.882137,78.81083564127933,329.235394902588
37800422359.72946,86.38594401711354,346.194992780848
38095908261.31547,83.37390111900451,334.3731645814188
42631378523.45812,91.15774522172754,367.36953848500474
43722741813.65865,91.023087000486,368.4252276374429
40957016057.493866,76.17525541202752,321.5551731734524
45517252139.36735,76.70460030889592,329.3424056676717
54126157622.74659,81.94939701419315,361.58996781602286
56361243175.620285,82.68222130205288,372.7311681688881
57616802589.84358,81.42119505750905,372.7633543920704
56692513842.69731,77.15923517070176,358.79556159575276
56476005132.33205,72.03317990035264,335.2037447702181
57362621936.904526,70.19995852250622,332.236394517862
57920588160.4848,67.11342640217705,323.4970563568063
55306052810.92052,61.69403601196065,305.8215558595455
52740460327.07472,56.62435328029219,283.8952168600674
64522204500.00027,62.94153147535316,302.7913453435141
64230370569.04676,60.298251507820524,283.6363843615343
65436552697.9629,57.39352072144471,271.6560012740389
87604035599.58292,70.70065617017329,347.65013601277104
96053269625.09149,73.57539009847248,356.3624540003691
106258929522.75746,78.08054366990413,382.8286897040318
113823396456.55304,81.50938828073302,401.8651484079871
127275614566.77075,86.8186620447996,430.88235784401485
140732338019.30084,92.73756947540808,460.30118734160715
141070517827.56122,89.17962585143403,441.72570539334504
144237692023.3078,85.61226245812496,428.70512834940075
142337071955.51666,82.38750879260526,413.8373392432061
152550610890.7567,85.65673741550569,435.46507467235216
164398606636.1982,88.36784168009638,469.285607553123
173025587918.03934,88.07399032880072,467.4398872217998
219665846320.46228,103.49764491060522,555.4786815074087
254481784633.02396,109.91340595993249,585.4396030827763
271784255652.00787,112.02205948098388,594.1369539201645
276678546527.78925,110.90031986704749,581.4070770037362
280502520719.34985,109.02998597248973,561.4706649783429
303316912739.5375,113.93958443483375,606.2306305552689
311402734999.3481,114.134042844797,615.6507783163636
317468237471.6654,112.75878241285776,608.1411685490162
331421601445.02,115.56512298954897,625.6342296522978
331161104066.28424,113.12623201137261,615.2055998858352
354674204777.19855,116.64005042892713,626.784574800936
394343450558.9139,126.5331002549534,687.9305051147396
417055661593.85455,126.8412083540742,688.9627795186408
418808963595.1951,125.00156435188671,675.813440676634
439465878106.60095,125.29967308261566,679.6317349200641
465801310318.0171,127.65365799287106,700.5337273502623
471890730847.8045,127.01983205020485,691.6265652687695
513599736875.2494,134.50829132951796,727.8188551869729
519681784959.32605,133.483214401959,721.0385593892994
529339551251.01013,131.69668039973178,706.8078331579202
541602231295.291,132.69498338009947,708.9460542319902
542582531333.93555,128.58379025042188,686.2001623678532
594176161655.9481,137.31603888676668,737.8017754508782
622663343550.3809,139.20272281257996,739.7611396679032
624134697031.1903,133.93660028694637,713.5411591432605
648756810829.0708,134.91979672486877,720.0888341886282
702724294894.6979,142.45479753235927,761.5052861095471
786013989222.7971,153.36973540301574,807.5827079247618
855828537759.5552,160.23427028976275,836.4778705102663
884070879505.6205,159.71978368534556,836.701550308429
974243457002.5552,168.93046583816397,890.3212150024286
1073881283837.1204,180.04809738424933,951.8985497281545
1094414967865.3699,178.5362335105138,944.4271082853245
1016799058344.3579,149.28552116693987,833.2521575104439
1131396379416.0002,156.15075622878987,857.3211324858162
1171358430933.3528,158.81508787598898,867.8225456855805
1310208916619.3306,170.77113872614302,948.2676889278381
1298694800660.0798,165.90681164052097,921.962329600818
1466701752242.2717,179.71185771067653,994.5194707846083
1524096725211.016,182.93314244082023,1003.0260557532777
